state_abbr,state_fips,county_name,city_fips,stpl_fips,stcosub_fips,stcotr_fips,city_name,metric_name,metric_number,group_name,group_number,num,denom,est,lci,uci,data_yr_type,data_yr,geo_level,date_export,census_year,version,suggested_citation
DC,11,District of Columbia,1150000,1150000,-999,11001004702,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,72.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001004703,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,80.1,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001004704,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,10.5,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001004801,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,69.8,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001004802,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,85.5,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001004901,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,68.4,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001004902,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,81.4,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001005001,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,63,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001005003,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,77.7,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001005004,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,80,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001005202,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,43.2,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001005203,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,78.1,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001005302,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,49.5,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001005303,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,55.2,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001005501,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,45.8,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001005502,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,48.8,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001005503,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,48.5,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001005601,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,67.8,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001005602,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,71.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001005801,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,77.4,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001005802,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,68.5,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001005900,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,73.7,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001006400,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,44.4,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001006500,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,51.1,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001006600,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,33.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001006700,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,52.5,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001006801,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,85.3,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001006802,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,60.9,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001006804,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,43.2,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001006900,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,48.8,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007000,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,57.5,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007100,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,65.9,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007201,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,66.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007202,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,45.3,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007203,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,64.2,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007301,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,78.1,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007304,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,21.4,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007401,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,31.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007403,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,28.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007404,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,36.7,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007406,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,30.9,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007407,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,17,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007408,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,16.9,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007409,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,36.8,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007502,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,5.5,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007503,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,29,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007504,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,6.9,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007601,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,35.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007603,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,18.4,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007604,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,36,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007605,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,30.4,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007703,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,23.3,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007707,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,19.4,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007708,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,8.7,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007709,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,19.1,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007803,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,22.3,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007804,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,19.1,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007806,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,16.8,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007807,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,14.8,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007808,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,21.7,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007809,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,15.4,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007901,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,58.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001007903,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,50.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008001,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,57.3,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008002,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,52.4,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008100,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,49.5,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008200,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,48.7,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008301,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,53.3,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008302,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,58.7,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008402,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,65.4,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008410,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,68,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008701,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,61.3,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008702,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,76.2,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008802,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,49.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008803,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,68.8,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008804,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,46.3,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008903,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,40.9,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001008904,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,51.2,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009000,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,40,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009102,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,53.6,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009201,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,75.3,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009203,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,59,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009204,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,52.4,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009301,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,73.9,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009302,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,73,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009400,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,53.5,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009503,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,42,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009504,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,72.4,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009505,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,49.3,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
DC,11,District of Columbia,1150000,1150000,-999,11001009507,Washington,Racial/ethnic diversity,21,total population,1,-999,-999,41.8,-999,-999,"2020, 5 Year Estimate",2020,tract,2022-11-30,2020,16.0,
